8.85,1.54754875,0.46451415625
8.9,1.543555,0.468474625
8.95,1.53953875,0.47245740625
9,1.5355,0.4764625
9.05,1.53143875,0.48048990625
9.1,1.527355,0.484539625
9.15,1.52324875,0.48861165625
9.2,1.51912,0.492706
9.25,1.51496875,0.49682265625
9.3,1.510795,0.500961625
9.35,1.50659875,0.50512290625
9.4,1.50238,0.5093065
9.45,1.49813875,0.51351240625
9.5,1.493875,0.517740625
9.55,1.48958875,0.52199115625
9.6,1.48528,0.526264
9.65,1.48094875,0.53055915625
9.7,1.476595,0.534876625
9.75,1.47221875,0.53921640625
9.8,1.46782,0.5435785
9.85,1.46339875,0.54796290625
9.9,1.458955,0.552369625
9.95,1.45448875,0.55679865625
10,1.45,0.56125
10.05,1.4455,0.5657125
10.1,1.441,0.570175
10.15,1.4365,0.5746375
10.2,1.432,0.5791
10.25,1.4275,0.5835625
10.3,1.423,0.588025
10.35,1.4185,0.5924875
10.4,1.414,0.59695
10.45,1.4095,0.6014125
10.5,1.405,0.605875
10.55,1.4005,0.6103375
10.6,1.396,0.6148
10.65,1.3915,0.6192625
10.7,1.387,0.623725
10.75,1.3825,0.6281875
10.8,1.378,0.63265
10.85,1.3735,0.6371125
10.9,1.369,0.641575
10.95,1.3645,0.6460375
11,1.36,0.6505
11.05,1.3555,0.6549625
11.1,1.351,0.659425
11.15,1.3465,0.6638875
11.2,1.342,0.66835
11.25,1.3375,0.6728125
11.3,1.333,0.677275
11.35,1.3285,0.6817375
11.4,1.324,0.6862
11.45,1.3195,0.6906625
11.5,1.315,0.695125
11.55,1.3105,0.6995875
11.6,1.306,0.70405
11.65,1.3015,0.7085125
11.7,1.297,0.712975
11.75,1.2925,0.7174375
11.8,1.288,0.7219
11.85,1.2835,0.7263625
11.9,1.279,0.730825
11.95,1.2745,0.7352875
12,1.27,0.73975
12.05,1.2655,0.7442125
12.1,1.261,0.748675
12.15,1.2565,0.7531375
12.2,1.252,0.7576
12.25,1.2475,0.7620625
12.3,1.243,0.766525
12.35,1.2385,0.7709875
12.4,1.234,0.77545
12.45,1.2295,0.7799125
12.5,1.225,0.784375
12.55,1.2205,0.7888375
12.6,1.216,0.7933
12.65,1.2115,0.7977625
12.7,1.207,0.802225
12.75,1.2025,0.8066875
12.8,1.198,0.81115
12.85,1.1935,0.8156125
12.9,1.189,0.820075
12.95,1.1845,0.8245375
13,1.18,0.829
13.05,1.1755,0.8334625
13.1,1.171,0.837925
13.15,1.1665,0.8423875
13.2,1.162,0.84685
13.25,1.1575,0.8513125
13.3,1.153,0.855775
13.35,1.1485,0.8602375
13.4,1.144,0.8647
13.45,1.1395,0.8691625
13.5,1.135,0.873625
13.55,1.1305,0.8780875
13.6,1.126,0.88255
13.65,1.1215,0.8870125
13.7,1.117,0.891475
13.75,1.1125,0.8959375
13.8,1.108,0.9004
13.85,1.1035,0.9048625
13.9,1.099,0.909325
13.95,1.0945,0.9137875
14,1.09,0.91825
14.05,1.0855,0.9227125
14.1,1.081,0.927175
14.15,1.0765,0.9316375
14.2,1.072,0.9361
14.25,1.0675,0.9405625
14.3,1.063,0.945025
14.35,1.0585,0.9494875
14.4,1.054,0.95395
14.45,1.0495,0.9584125
14.5,1.045,0.962875
14.55,1.0405,0.9673375
14.6,1.036,0.9718
14.65,1.0315,0.9762625
14.7,1.027,0.980725
14.75,1.0225,0.9851875
14.8,1.018,0.98965
14.85,1.0135,0.9941125
14.9,1.009,0.998575
14.95,1.0045,1.0030375
15,1,1.0075
15.05,0.9955,1.0119625
15.1,0.991,1.016425
15.15,0.9865,1.0208875
15.2,0.982,1.02535
15.25,0.9775,1.0298125
15.3,0.973,1.034275
15.35,0.9685,1.0387375
15.4,0.964,1.0432
15.45,0.9595,1.0476625
15.5,0.955,1.052125
15.55,0.9505,1.0565875
15.6,0.946,1.06105
15.65,0.9415,1.0655125
