0,1,-1,0,-1.5707963267949
0.000118593837895073,1.00000006932816,-0.999999999999806,1.91441302930717e-13,-1.57079625746693
0.00035578151368522,1.00000034641099,-0.999999999998228,1.71192840927821e-12,-1.57079598038562
0.000669088423475922,1.00000113587326,-0.999999999987094,1.22610112571534e-11,-1.5707951909339
0.00113330026171377,1.0000031874347,-0.999999999911751,8.31694916309421e-11,-1.57079313944336
0.0027526478778665,1.00001847964882,-0.999999996652055,3.17719619484095e-09,-1.57077785032327
0.00437199549401924,1.00004624203018,-0.999999982039881,1.68909562792346e-08,-1.57075010165565
0.00599134311017197,1.00008620960131,-0.999999941749366,5.45345859626524e-08,-1.57071017172806
0.0076106907263247,1.00013812993523,-0.999999855574858,1.34885202891794e-07,-1.57065833174442
0.00923003834247744,1.00020176254754,-0.999999697838975,2.81806962305434e-07,-1.57059484605291
0.0108493859586302,1.00027687831403,-0.999999437774465,5.23894733473787e-07,-1.57051997237192
0.0124687335747829,1.00036325891277,-0.999999039881642,8.94139836689385e-07,-1.57043396201357
0.0140880811909356,1.00046069628966,-0.999998464262945,1.4296165132122e-06,-1.57033706010443
0.0157074288070884,1.00056899214669,-0.99999766693598,2.17118797445723e-06,-1.57022950580312
0.0176873300650775,1.00071587065007,-0.999996318304083,3.42546048674622e-06,-1.57008388153831
0.0196672313230666,1.00087837251697,-0.999994471859286,5.14237148876279e-06,-1.56992309652325
0.0216471325810558,1.00105618836562,-0.999992026072452,7.41616043145115e-06,-1.56974755436584
0.0236270338390449,1.00124902610478,-0.99998887287924,1.03470872837706e-05,-1.56955764739911
0.0262632630437963,1.0015286107197,-0.999983369314307,1.54623594620717e-05,-1.56928317771981
0.0288994922485477,1.00183373296453,-0.999976124181527,2.21945283173256e-05,-1.56898478708471
0.0323751765830903,1.00227405252491,-0.999963379816529,3.40345213748216e-05,-1.56855630625221
0.0358508609176329,1.00275659444685,-0.999946367662957,4.98329199504671e-05,-1.56808956053518
0.0405160435074407,1.00346867223374,-0.999915439784201,7.8544343552381e-05,-1.56740618886438
0.0451812260972485,1.00425251001758,-0.999873570886383,0.000117387122983873,-1.56666118419331
0.0514825495694868,1.00542158682963,-0.999795989144899,0.000189313849200913,-1.56556400933399
0.0577838730417251,1.00671529273524,-0.999689861032055,0.000287590861733711,-1.56436853309398
0.0640851965139634,1.00813332582257,-0.999550036540806,0.00041688672299795,-1.56307971112126
0.0703865199862017,1.0096761240803,-0.999371234259748,0.000581949350105883,-1.56170183172621
0.07668784345844,1.01134370699409,-0.999148060717469,0.000787593931282332,-1.56023966026185
0.0829891669306783,1.01313569860582,-0.998875020924546,0.00103869516470545,-1.55869840608081
0.0892904904029166,1.01505134597472,-0.998546533976254,0.00134017498258995,-1.5570836893125
0.0955918138751549,1.01708953342851,-0.99815695025622,0.00169698920689553,-1.55540151052861
0.1,1.01858750721735,-0.997845189404002,0.00198201274036661,-1.55418779730898
0.107573450984187,1.02129968531184,-0.997227039393852,0.00254603026994609,-1.55203781902711
0.115146901968374,1.02418964155004,-0.996496384902695,0.00321088367988489,-1.54981005286217
0.122720352952561,1.02726013023709,-0.995642894237776,0.00398527331818685,-1.54751014836824
0.132076408037685,1.03130323901223,-0.994402861119307,0.00510668615621312,-1.5445816138911
0.141432463122809,1.03561977849333,-0.992939502221757,0.00642522039634255,-1.54157357741226
0.150788518207933,1.0402037310515,-0.991232779658124,0.00795753307172535,-1.53850760380894
0.162509882386812,1.04631686314251,-0.988719215898243,0.0102053436013223,-1.53461610094811
0.174231246565692,1.0528387923993,-0.98575171870977,0.012847319908276,-1.53069759495148
0.185952610744571,1.0597602048339,-0.98229013163368,0.0159157117608857,-1.5267893268326
0.197673974923451,1.06705957956072,-0.978295128073358,0.0194423490184457,-1.52293930914002
0.2,1.06855094394128,-0.977436030876582,0.0201989220777093,-1.52218602788843
0.211630125382747,1.07620792360557,-0.972790087898286,0.0242816715874779,-1.5185004681342
0.223260250765493,1.08418738114605,-0.967537146754824,0.0288814866632632,-1.51497213288511
0.236609269384358,1.09371051396986,-0.960713854987462,0.0348353865094665,-1.51117410904182
0.249958288003222,1.10356953377889,-0.95299678239595,0.0415471470838563,-1.5077202178227
0.263307306622087,1.11370417499695,-0.944342360389247,0.0490535565643104,-1.50468844444785
0.276656325240951,1.12406063566647,-0.934711380647087,0.0573875447635896,-1.50214357158256
0.290005343859816,1.13457718158342,-0.924071152810273,0.0665777229437651,-1.50015114125826
0.3,1.14251091715555,-0.915429454982328,0.0740331229084091,-1.49906368360445
0.312338697737858,1.1523200911432,-0.903950662512698,0.0839301269253629,-1.49824850840879
0.324677395475716,1.16209783315565,-0.891567857313477,0.0946029321600781,-1.49804987182099
0.337016093213575,1.17178840172498,-0.878277659806837,0.1060585685112,-1.4985035201357
0.353966312725584,1.18483638096925,-0.858551547821194,0.123075399039887,-1.50026385520199
0.367871310661777,1.19521496561107,-0.841119053026623,0.138136106241109,-1.50273375113154
0.381776308597969,1.20521574329064,-0.822588657183208,0.154175829526094,-1.50615277083283
0.395681306534162,1.214759282202,-0.802999076613917,0.171174020451858,-1.51053604750872
0.4,1.21761772521817,-0.796705971094981,0.176645097624256,-1.51209595705961
0.412472000088566,1.22556060643982,-0.778002466315368,0.192938485124877,-1.51712724721152
0.424944000177133,1.23301060550034,-0.758542293603102,0.209945997245539,-1.52292726508868
0.445791228170677,1.24424692440613,-0.724468679144253,0.239873465963709,-1.53428557767477
0.466638456164221,1.2538126580059,-0.688674266851792,0.271539485038163,-1.54763504245772
0.487485684157766,1.26159157038609,-0.651435643294845,0.304752776024636,-1.56280539783967
0.5,1.26536822054879,-0.628503686756597,0.325353618397576,-1.57270951904132
0.52306141969416,1.27055551668239,-0.58539671276355,0.364398876066209,-1.59229766731907
0.546122839388319,1.27346540622183,-0.541511705963921,0.40460451929427,-1.61333462025019
0.58669167828674,1.27335380564842,-0.463707025047002,0.477095194715288,-1.65266067580294
0.6,1.27192205961903,-0.438239170777194,0.501200009202668,-1.66602052319728
0.623124624983502,1.26794028233192,-0.39442388437575,0.543140931907864,-1.68945318802374
0.646249249967005,1.26214046855529,-0.351457276856911,0.584926138246594,-1.71301487372605
