0,1,-1
0.05,1.00023629715321,-0.999763646997247
0.1,1.00181752278782,-0.998179167802688
0.15,1.00588618700939,-0.994078960034716
0.2,1.01335521507944,-0.986463992283194
0.25,1.02489426095364,-0.974469986127991
0.3,1.04091609301183,-0.957336767970911
0.35,1.06156638893282,-0.934385788573503
0.4,1.08671918689616,-0.905009065607479
0.45,1.11597967850392,-0.868671029312163
0.5,1.14869579559429,-0.824923008034065
0.55,1.18397990526773,-0.773428460765557
0.6,1.22074167011696,-0.713995640630955
0.65,1.25773259893767,-0.646613261207531
0.7,1.29360194081703,-0.571484049396264
0.75,1.32696239823338,-0.489050911127506
0.8,1.35646278649809,-0.400010885909044
0.85,1.3808634569492,-0.305313139681519
0.9,1.39910927538962,-0.206138874350822
0.95,1.41039443641916,-0.103863052707607
1,1.41421356237304,1.22124532708767e-14
1.05,1.41039443641915,0.103863052707631
1.1,1.39910927538959,0.206138874350843
1.15,1.38086345694917,0.305313139681537
1.2,1.35646278649805,0.400010885909056
1.25,1.32696239823333,0.489050911127513
1.3,1.29360194081697,0.571484049396264
1.35,1.2577325989376,0.646613261207524
1.4,1.22074167011689,0.713995640630941
1.45,1.18397990526765,0.773428460765535
1.5,1.14869579559421,0.824923008034038
1.55,1.11597967850384,0.86867102931213
1.6,1.08671918689608,0.90500906560744
1.65,1.06156638893273,0.93438578857346
1.7,1.04091609301174,0.957336767970863
1.75,1.02489426095355,0.97446998612794
1.8,1.01335521507935,0.986463992283139
1.85,1.0058861870093,0.994078960034662
1.9,1.00181752278774,0.998179167802631
1.95,1.00023629715312,0.999763646997192
2,0.99999999999991,0.999999999999945
